Country,Jan2002,Feb2002,Mar2002,Apr2002,May2002,Jun2002,Jul2002,Aug2002,Sep2002,Oct2002,Nov2002,Dec2002,Jan2003,Feb2003,Mar2003,Apr2003,May2003,Jun2003,Jul2003,Aug2003,Sep2003,Oct2003,Nov2003,Dec2003,Jan2004,Feb2004,Mar2004,Apr2004,May2004,Jun2004,Jul2004,Aug2004,Sep2004,Oct2004,Nov2004,Dec2004,Jan2005,Feb2005,Mar2005,Apr2005,May2005,Jun2005,Jul2005,Aug2005,Sep2005,Oct2005,Nov2005,Dec2005,Jan2006,Feb2006,Mar2006,Apr2006,May2006,Jun2006,Jul2006,Aug2006,Sep2006,Oct2006,Nov2006,Dec2006,Jan2007,Feb2007,Mar2007,Apr2007,May2007,Jun2007,Jul2007,Aug2007,Sep2007,Oct2007,Nov2007,Dec2007,Jan2008,Feb2008,Mar2008,Apr2008,May2008,Jun2008,Jul2008,Aug2008,Sep2008,Oct2008,Nov2008,Dec2008,Jan2009,Feb2009,Mar2009,Apr2009,May2009,Jun2009,Jul2009,Aug2009,Sep2009,Oct2009,Nov2009,Dec2009,Jan2010,Feb2010,Mar2010,Apr2010,May2010,Jun2010,Jul2010,Aug2010,Sep2010,Oct2010,Nov2010,Dec2010,Jan2011,Feb2011,Mar2011,Apr2011,May2011,Jun2011,Jul2011,Aug2011,Sep2011,Oct2011,Nov2011,Dec2011,Jan2012,Feb2012,Mar2012,Apr2012,May2012,Jun2012,Jul2012,Aug2012,Sep2012,Oct2012,Nov2012,Dec2012,Jan2013,Feb2013,Mar2013,Apr2013,May2013,Jun2013,Jul2013,Aug2013,Sep2013,Oct2013,Nov2013,Dec2013,Jan2014,Feb2014,Mar2014,Apr2014,May2014,Jun2014,Jul2014,Aug2014,Sep2014,Oct2014,Nov2014,Dec2014,Jan2015,Feb2015,Mar2015,Apr2015,May2015,Jun2015,Jul2015,Aug2015,Sep2015,Oct2015,Nov2015,Dec2015,Jan2016,Feb2016,Mar2016,Apr2016,May2016,Jun2016,Jul2016,Aug2016,Sep2016,Oct2016,Nov2016,Dec2016,Jan2017,Feb2017,Mar2017,Apr2017,May2017,Jun2017,Jul2017,Aug2017,Sep2017,Oct2017,Nov2017,Dec2017,Jan2018,Feb2018,Mar2018,Apr2018,May2018,Jun2018,Jul2018,Aug2018,Sep2018,Oct2018,Nov2018,Dec2018,Jan2019,Feb2019,Mar2019,Apr2019,May2019,Jun2019,Jul2019,Aug2019,Sep2019,Oct2019,Nov2019,Dec2019,Jan2020,Feb2020,Mar2020,Apr2020,May2020,Jun2020,Jul2020,Aug2020,Sep2020,Oct2020,Nov2020,Dec2020,Jan2021,Feb2021,Mar2021,Apr2021,May2021,Jun2021,Jul2021,Aug2021,Sep2021,Oct2021,Nov2021,Dec2021,Jan2022,Feb2022,Mar2022,Apr2022,May2022,Jun2022,Jul2022,Aug2022,Sep2022,Oct2022,Nov2022,Dec2022,Jan2023,Feb2023,Mar2023,Apr2023,May2023,Jun2023,Jul2023,Aug2023,Sep2023,Oct2023,Nov2023,Dec2023,Jan2024,Feb2024,Mar2024,Apr2024,May2024,Jun2024,Jul2024,Aug2024,Sep2024,Oct2024,Nov2024,Dec2024,Jan2025,Feb2025,Mar2025,Apr2025,May2025,Jun2025,Jul2025,Aug2025,Sep2025,Oct2025,Nov2025,Dec2025,Jan2026,Feb2026
Barbados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,37,0,37,0,36,0,0,0,0,0,0,0,0,0,24,22,23,22,25,26,27,26,26,25,24,25,24,24,24,24,24,24,24,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,16,19,20,23,27,21,22,21,22,21,25,18,19,30,18,0,0,-,-,-,-,-,20,17,19,18,23,15,17,24,16,23,19,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,68,-,-,-,44,25,-,24,-,25,-,24,-,25,-,-,25,-,24,-,24,24,-,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Belarus,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1030,920,1015,986,1008,1001,1001,1023,942,1008,971,993,1015,920,1023,971,1023,993,964,978,1008,1015,971,1001,1015,942,1008,956,1030,1015,993,993,964,1008,971,1001,1015,942,1001,993,1023,971,1023,1001,964,1023,971,1001,1015,949,1015,971,1030,1015,1008,1008,1015,1045,986,1008,1015,949,1045,589,0,736,1214,1545,1692,1310,1015,1023,0,0,0,368,1324,993,1045,1008,1052,1067,1037,1059,1052,956,1067,1037,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Belgium,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,0,155,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,68,111,64,55,70,75,74,67,134,67,67,68,67,0,66,67,67,67,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Bermuda,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Bolivia,483,337,384,336,236,282,221,276,201,146,258,320,319,396,308,363,287,380,425,244,356,262,192,375,234,234,396,400,374,526,361,365,516,255,424,300,66,0,80,146,164,165,85,125,125,106,106,141,462,524,571,362,254,378,406,550,447,543,385,251,109,58,169,244,63,51,68,138,105,0,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Brazil,3474,3442,7567,6375,6915,2486,15984,8015,7280,10084,5187,8951,5365,10950,8399,4496,5871,6108,6666,4801,8700,8866,7094,10931,9170,7739,9890,2683,8309,9545,7682,10432,1939,5710,5098,6056,7882,5811,3593,7230,8048,590,22217,13799,10800,3731,9837,6651,16641,4762,7339,8276,7012,7777,14936,11992,16686,10722,11874,16318,14940,11586,11830,14216,11029,9277,12361,14347,11921,14912,10273,17122,7682,7869,4269,1933,21097,16253,12438,16913,11252,14918,17978,25506,12370,16333,11160,15126,16394,12795,23784,24023,11207,18890,16370,13407,14902,17723,22108,18026,23202,17536,10526,21047,18482,10203,18422,19455,14426,19792,13173,15531,24755,16611,19857,23206,14221,17299,15100,24837,20904,19576,12131,18435,18220,23612,14537,6975,8356,4125,16703,14234,5149,10803,7129,7129,12226,8133,8131,11819,16169,10363,16881,19308,11931,9229,10616,11392,15733,15251,27398,16238,15091,15703,18416,22388,23475,17392,18801,24315,23475,27765,19680,25364,20329,24878,17356,26059,27461,22432,21166,24698,23660,25970,22862,28007,28826,27897,33476,39771,31467,33419,24786,35347,38239,35075,40850,34209,29236,35707,33709,39242,39459,33374,37787,30541,32668,32571,27669,37363,36700,40924,29443,40304,32369,31551,37899,30865,42022,33775,41556,41242,39748,48889,50141,45432,49587,41174,44362,55956,40167,49996,53198,39911,34061,37855,31503,34847,36604,36322,39882,45201,46694,37134,49426,39033,41789,35006,32280,32280,44262,23190,44802,36920,38551,34497,36627,31526,52330,42982,51676,55111,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Brunei Darussalam,6913,5579,5724,6353,6044,5799,5655,6057,5428,5623,7039,5843,5856,5516,6422,4787,6655,5290,5881,6277,5957,6931,5529,6636,6674,5195,6422,4787,6623,5718,5290,6529,5906,5290,6743,6529,6208,5529,6887,5661,4258,5152,5837,6535,5585,5667,6554,6441,6768,5239,6579,6290,6869,5906,5661,5944,7120,7334,6630,5396,5661,5497,5554,5258,6233,4610,5202,4460,5642,6013,4648,6780,4038,5195,5623,4453,4308,4906,4988,4026,3528,5258,4485,6208,4435,5403,4435,5013,3642,3566,3749,5340,5403,4692,3812,5862,5868,5202,4818,3176,5642,4554,3875,4453,5541,4522,5221,6013,4749,4969,4541,4950,3441,3982,4975,4988,4070,5900,4189,5585,5183,4692,3302,4447,3730,3390,4598,4007,3906,4365,4699,4541,4479,4007,5749,3799,3164,3007,3453,3497,2044,3120,3051,2447,3975,3315,3346,4472,2774,3252,4208,2686,2856,2912,2824,2786,3975,3157,3548,3648,3428,3610,2749,3145,3189,3592,3176,3686,3988,3126,3321,2862,3057,3321,3202,2214,3459,2887,3887,2956,3484,2931,3353,2466,3170,3120,2843,2573,2849,2975,2805,3220,3208,2384,3441,2409,2321,2856,3164,2441,2812,2767,2390,3409,3874,2654,3906,2472,2736,3522,2459,3246,3189,3868,3623,3522,3183,2629,3321,3296,3359,2094,1667,2648,2862,2547,1547,3157,572,1535,2925,2610,2007,1830,2755,2698,2396,1843,2038,1981,1453,1434,830,1510,1025,1465,1510,1377,944,208,1252,1151,560,1283,1623,1642,-38,-478,1195,-352,774,572,1126,1459,730,2044,1189,315,893,1302,2183,2183,830,572,2170,195,1547,208,2497,1730,1824,1767,2390,1868,1541,1315,1447,2164,2013,2013
Bulgaria,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
Canada,32194,30851,34309,34028,36021,36309,31566,33198,33291,38194,37898,34252,34873,30216,40851,30562,35833,38093,39255,37501,34346,39862,41436,37096,41710,35450,38598,39898,42295,44591,40851,40771,36093,39248,39248,40432,42612,35183,38187,37739,46526,41645,43746,41638,35371,37739,41876,44150,43161,39789,42598,41992,42966,40685,43580,42136,41616,40122,48468,47630,46179,39912,47240,45103,50157,45861,46865,46959,43356,43537,42497,40865,45385,43919,42020,47204,48576,47645,43226,46966,46280,46302,49825,48641,46962,40373,45495,47146,47021,52762,55260,43571,38560,38243,40395,49254,40579,38353,44257,41493,50986,41449,49401,44876,41095,45679,43785,46932,51848,49261,53433,46682,50617,49350,51922,50742,52099,51067,52010,55496,56322,57088,61083,51605,51877,56130,50168,49630,47839,48642,55312,56919,63102,60029,62881,59373,64701,62962,59395,63006,60780,62011,64340,68563,69182,64185,71541,68703,75019,70501,71297,73177,65733,66942,64473,70126,71482,63559,66500,73236,73118,65365,64104,72005,78741,71047,66883,73737,91933,78712,87747,86509,91071,80399,75373,81475,76420,77997,86155,89840,91513,82257,94587,97424,91867,87180,87533,84261,81873,87158,86922,83340,96319,85168,97910,98817,97829,94358,96864,96208,97748,98087,98463,102126,103873,88079,101411,105708,109282,101102,103055,102443,101264,110992,102251,107189,108029,107315,109172,88551,85256,86944,95383,97372,90762,99849,94771,99746,99370,88646,100608,102038,97137,92324,99554,101389,94351,94793,102185,103556,104094,91992,105686,96540,102863,97395,105944,104971,106334,106703,100195,100365,111589,96525,101809,95876,104330,99819,98743,100866,106032,112267,105612,109452,104227,102126,112223,102959,116269,113763,109570,108545,104934,113380,108582,110152,111464,104654,110712,103254,114589,110403,116475,114043,110218,112275,111604,121310,117294,113122
Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,112,245,0,0,0,91,0,0,189,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,1755,4542,4906,3145,3661,4542,2931,3950,3950,3145,8491,7761,3516,4542,5932,8272,5271,4542,4246,2491,5347,3145,6296,7686,5271,3145,3736,1245,5271,3805,2636,3000,3365,2271,440,6001,3805,440,5195,8636,1610,6736,6001,3661,3881,2560,6957,9516,3145,-,9592,4831,881,3516,3076,5347,950,5932,2491,6661,2195,-,1610,4025,3805,1610,509,2195,1466,3440,2050,5051,1315,1315,2931,1686,1101,4466,1906,2931,4246,2195,1535,3076,3296,4466,3440,2636,3440,2271,3145,4025,2856,2636,3076,2636,950,0,0,0,0,0,1245,1830,2856,1906,4246,1755,2050,585,2491,2120,365,1975,1466,881,2415,805,950,2415,2271,3145,1535,365,1315,805,1535,1390,1466,2560,881,585,2050,660,1975,585,805,220,1245,1535,509,805,730,660,585,1245,0,0,0,0,0,805,0,0,0,1755,1271,1145,5491,3220,950,296,2415,1610,365,0,2340,1830,679,635,4610,1906,0,1025,1830,1610,3145,2120,1390,2491,2076,1874,9077,2636,1686,2340,1390,1906,3296,1975,6220,1170,1654,1491,3661,1686,1466,1535,1101,1390,2120,1025,1906,220,0,-,2340,0,296,950,1315,0,585,0,365,0,226,220,1025,0,0,497,1283,1698,2359,503,2321,1843,1340,1296,484,-,-,1208,4346,-,572,623,5366,3843,667,673,0,1233,0,1566,340,3560,5303,1390,0,315,283,283,1981,0,1201,899,1774,1705,981,0,629,654,0,0,453,1931,0,554,277,3956,1780,1447,1843,3057,4900,4447,3000,1465,1296,9209,2333,1164,1088,1258,579,-,-,-
Chinese Taipei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Colombia,6618,9258,10750,8807,8496,9615,8148,8402,8265,8781,7819,8607,9243,8945,8412,6784,7180,7955,7806,7740,7293,7225,6877,6379,7212,6212,6998,7390,7063,7249,6844,7482,6685,6600,6335,6279,7195,5552,6634,6576,6883,8562,6413,6418,7010,6579,8665,8115,6236,6468,6741,6742,7183,6549,6971,6741,6695,6555,6485,7670,6547,7026,6988,6730,6397,6123,6347,6236,7836,6514,6752,6896,6742,6614,8481,7283,7966,8249,8299,0,8859,9625,9193,8673,10059,8545,8992,9831,10349,9655,11955,11965,10420,11853,11943,12489,12455,12111,11238,14991,12566,12992,14364,13985,13815,15492,14041,13864,13524,14591,19538,14993,17001,16422,18602,17322,14576,19963,16641,20887,17635,15801,17185,17524,17550,16785,15132,14614,18401,15958,15328,21194,19046,19902,21451,20169,22496,22394,20237,22809,20549,21438,22595,23539,22097,18651,21909,19140,23298,21633,21997,23145,24748,21693,22088,23220,22260,22780,25953,21158,24637,20538,18561,0,0,0,0,0,22522,20534,18555,16945,18995,19778,19146,16368,18506,18338,17715,16883,19813,15751,16227,17909,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,250,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Croatia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,37,0,0,415,430,497,193,527,200,542,156,415,415,289,148,297,1016,289,245,297,252,326,304,334,289,252,289,289,467,289,148,74,0,0,0,0,0,185,0,408,423,0,0,415,415,386,0,0,0,0,326,163,482,0,0,438,0,0,0,0,438,0,0,430,200,0,0,0,0,0,0,0,0,0,0,0,0,-,-
Cuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cyprus,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
