Country,Jan2002,Feb2002,Mar2002,Apr2002,May2002,Jun2002,Jul2002,Aug2002,Sep2002,Oct2002,Nov2002,Dec2002,Jan2003,Feb2003,Mar2003,Apr2003,May2003,Jun2003,Jul2003,Aug2003,Sep2003,Oct2003,Nov2003,Dec2003,Jan2004,Feb2004,Mar2004,Apr2004,May2004,Jun2004,Jul2004,Aug2004,Sep2004,Oct2004,Nov2004,Dec2004,Jan2005,Feb2005,Mar2005,Apr2005,May2005,Jun2005,Jul2005,Aug2005,Sep2005,Oct2005,Nov2005,Dec2005,Jan2006,Feb2006,Mar2006,Apr2006,May2006,Jun2006,Jul2006,Aug2006,Sep2006,Oct2006,Nov2006,Dec2006,Jan2007,Feb2007,Mar2007,Apr2007,May2007,Jun2007,Jul2007,Aug2007,Sep2007,Oct2007,Nov2007,Dec2007,Jan2008,Feb2008,Mar2008,Apr2008,May2008,Jun2008,Jul2008,Aug2008,Sep2008,Oct2008,Nov2008,Dec2008,Jan2009,Feb2009,Mar2009,Apr2009,May2009,Jun2009,Jul2009,Aug2009,Sep2009,Oct2009,Nov2009,Dec2009,Jan2010,Feb2010,Mar2010,Apr2010,May2010,Jun2010,Jul2010,Aug2010,Sep2010,Oct2010,Nov2010,Dec2010,Jan2011,Feb2011,Mar2011,Apr2011,May2011,Jun2011,Jul2011,Aug2011,Sep2011,Oct2011,Nov2011,Dec2011,Jan2012,Feb2012,Mar2012,Apr2012,May2012,Jun2012,Jul2012,Aug2012,Sep2012,Oct2012,Nov2012,Dec2012,Jan2013,Feb2013,Mar2013,Apr2013,May2013,Jun2013,Jul2013,Aug2013,Sep2013,Oct2013,Nov2013,Dec2013,Jan2014,Feb2014,Mar2014,Apr2014,May2014,Jun2014,Jul2014,Aug2014,Sep2014,Oct2014,Nov2014,Dec2014,Jan2015,Feb2015,Mar2015,Apr2015,May2015,Jun2015,Jul2015,Aug2015,Sep2015,Oct2015,Nov2015,Dec2015,Jan2016,Feb2016,Mar2016,Apr2016,May2016,Jun2016,Jul2016,Aug2016,Sep2016,Oct2016,Nov2016,Dec2016,Jan2017,Feb2017,Mar2017,Apr2017,May2017,Jun2017,Jul2017,Aug2017,Sep2017,Oct2017,Nov2017,Dec2017,Jan2018,Feb2018,Mar2018,Apr2018,May2018,Jun2018,Jul2018,Aug2018,Sep2018,Oct2018,Nov2018,Dec2018,Jan2019,Feb2019,Mar2019,Apr2019,May2019,Jun2019,Jul2019,Aug2019,Sep2019,Oct2019,Nov2019,Dec2019,Jan2020,Feb2020,Mar2020,Apr2020,May2020,Jun2020,Jul2020,Aug2020,Sep2020,Oct2020,Nov2020,Dec2020,Jan2021,Feb2021,Mar2021,Apr2021,May2021,Jun2021,Jul2021,Aug2021,Sep2021,Oct2021,Nov2021,Dec2021,Jan2022,Feb2022,Mar2022,Apr2022,May2022,Jun2022,Jul2022,Aug2022,Sep2022,Oct2022,Nov2022,Dec2022,Jan2023,Feb2023,Mar2023,Apr2023,May2023,Jun2023,Jul2023,Aug2023,Sep2023,Oct2023,Nov2023,Dec2023,Jan2024,Feb2024,Mar2024,Apr2024,May2024,Jun2024,Jul2024,Aug2024,Sep2024,Oct2024,Nov2024,Dec2024,Jan2025,Feb2025,Mar2025,Apr2025,May2025,Jun2025,Jul2025,Aug2025,Sep2025,Oct2025,Nov2025,Dec2025,Jan2026,Feb2026
Barbados,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Belarus,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14187,12956,14255,13996,14535,14211,14658,12302,11935,12330,13964,14417,14781,13474,14861,14389,14777,14700,12640,14671,11900,12163,14215,15069,14829,13858,14914,14316,14938,14269,8467,8433,8655,8242,7626,7766,9211,9637,10798,11628,13234,12848,12181,10670,9660,9443,11884,12299,11979,11409,12089,12231,11789,11944,11366,11164,12095,10986,11180,11483,11854,10618,11805,10023,10180,10113,12224,12711,11453,8341,11019,10428,7292,6576,6689,10915,9541,8434,12149,10981,10659,12911,12541,11823,10618,9989,10375,11049,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Belgium,27102,23392,27237,27829,30100,28968,29096,29770,29275,30160,32903,28818,29785,23947,30640,29710,30370,27732,30212,28024,26397,27679,26652,29725,28421,26322,25880,27492,28069,26742,29028,27761,25693,27537,23977,27057,24231,22515,25011,26615,20409,17651,20214,24509,23909,25550,22230,25093,24524,22193,24051,23977,25978,24599,22635,26907,22875,23722,11910,19494,23017,23167,23797,18603,20551,22110,24509,26960,24516,27507,25595,26465,24651,22657,23722,24629,22238,20746,22320,25206,22680,24906,21825,21990,20706,19513,20752,21304,22363,20843,17979,21603,20781,21811,22053,22794,25527,22337,20968,19467,19419,20666,20456,22075,22320,23642,23165,22176,22920,20389,21788,19602,19958,20569,20130,22118,21411,18692,15980,19081,20729,19525,20450,21737,23613,23173,23059,22245,21013,20330,21796,23484,23775,21254,24865,21757,20361,21330,22267,21006,21487,12392,14653,17762,18653,20107,23546,24134,23542,22306,23304,23513,21763,23236,21749,22220,23260,20901,22399,22726,22838,20952,23539,23153,21623,20917,20708,23043,23524,21909,21791,19975,22368,22451,22340,22586,21124,18926,16882,22496,21936,18162,23033,22112,21880,22195,23568,23771,22372,21995,22283,23323,21493,19236,17639,15533,18362,21070,23197,24687,22987,23861,24084,24221,23974,21715,22917,22966,22991,22637,22441,23027,21462,21311,21796,21761,22473,21585,23036,20939,21088,15181,16141,17214,15239,7139,13576,18890,20717,18207,20389,18520,19496,19180,19959,20880,19301,20856,20504,19008,19971,17880,15168,10876,17057,20290,21352,20664,19799,19163,18622,19234,20520,18653,20579,19464,19536,19285,20422,20556,18823,18738,18637,21043,20740,19257,20236,20367,20481,21075,21321,20525,19665,20177,19552,20133,19502,16583,20956,20403,20524,20754,20264,20719,18289,15482,15684,21510,21118,15447
Belize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Bermuda,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Bolivia,893,627,922,928,980,916,933,998,1003,968,961,1013,1013,858,973,895,1024,871,1111,905,965,975,1057,1070,795,795,849,830,887,817,846,885,880,952,848,889,1893,1754,1806,1568,1818,1654,1793,1866,1090,1889,1740,1770,1541,1722,1800,1743,1810,1762,1796,1856,1840,1684,1874,1892,1376,1190,1248,1382,1513,1457,1497,1558,1420,1489,1501,1601,1503,1345,1271,1458,1482,1415,1423,1501,1337,1406,1365,1384,1099,1118,1298,1295,1127,1326,1418,1362,1159,1261,1222,1176,1394,1403,1566,1674,1374,1709,1894,1839,1752,1779,1729,1773,1302,1235,1369,1175,1269,1143,1394,1179,1177,1215,1242,1189,1281,1093,1345,1291,1347,1261,1192,1106,1342,1317,1342,1342,1491,1335,1448,1425,1380,1441,1353,1353,1353,1353,1353,1353,1516,1454,1621,1642,1442,1585,1468,1463,1461,1465,1384,1471,1505,1442,1609,1629,1458,1462,1442,1378,1483,1371,0,0,1713,1487,1608,1512,1649,1431,1600,1633,1590,1623,1606,1394,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Brazil,44691,40909,46125,44266,43484,40953,45744,45218,41796,45825,44156,40398,43045,39770,48059,45402,44340,43562,45430,45026,46753,46844,42224,43927,55133,53098,57911,56636,53819,50186,54604,53564,54729,58265,53016,56889,52966,47056,52711,48205,51711,48860,54251,55231,52020,53890,51451,53132,57890,52212,59456,55984,57642,55402,56435,55788,53772,53941,52941,55415,53713,50934,60305,55922,56109,55616,57233,57397,55462,57690,50735,58452,57363,58870,54716,55523,59563,58602,58885,56554,56408,52988,53412,55812,53210,51231,57930,53143,56750,57243,58386,61146,57717,58326,58498,60002,56957,52703,51122,56086,56898,59133,62837,57379,56470,58587,61147,64244,59247,67058,74832,66987,72525,66868,64549,66081,71467,73471,60097,63803,65948,59582,62339,61926,62362,62929,62993,65109,63633,63385,62558,66046,68362,60023,68222,66059,68796,66009,68803,69081,62634,64603,67128,65620,66164,59673,69724,67856,65569,68832,70433,69697,66124,68356,67744,66833,61168,55877,62505,61917,66791,64493,66308,64170,64592,64145,59371,61646,63667,57942,60280,60063,59162,59945,59958,58696,55585,59913,52542,51823,56186,52042,56214,54498,53622,52048,54417,53523,55387,57147,53081,53828,52747,48331,51087,54611,57385,55239,58548,54413,53356,54737,51846,51709,53520,51480,54805,53855,54637,52748,55112,57608,53970,52049,-,58354,59219,51704,55880,43139,53834,53459,58520,61474,59728,60337,57579,58415,57655,54937,56153,50623,54809,57307,62275,58984,60037,63571,59076,59076,63347,55682,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Brunei Darussalam,346,333,365,346,359,365,415,346,390,403,365,365,403,346,415,340,321,390,403,396,415,415,365,365,384,371,415,340,390,371,415,390,403,377,371,377,365,359,396,403,428,396,384,409,403,384,340,377,403,340,384,365,377,371,396,314,384,371,352,390,377,333,396,377,371,384,459,484,409,465,434,478,465,447,465,453,409,384,459,491,434,365,459,421,447,421,478,384,384,409,434,472,415,327,377,528,478,434,440,434,447,421,440,308,390,459,428,447,428,371,409,409,434,434,428,371,277,340,321,233,31,44,107,296,384,352,384,346,302,340,333,346,359,352,390,289,132,245,314,333,289,346,346,340,321,277,308,296,94,176,208,201,107,296,302,327,377,302,384,308,258,321,321,321,314,94,296,289,283,258,340,239,252,214,296,239,195,38,176,132,176,176,164,220,151,25,101,63,107,176,233,289,296,252,252,233,277,296,233,220,57,189,201,182,138,113,296,252,189,220,120,226,75,145,151,132,3365,3000,3466,3497,3548,3667,3371,3805,2931,3233,3258,3302,4434,5466,5183,4900,5610,5239,5679,5441,4567,5327,5346,5485,5585,4881,5862,5453,5547,5699,5837,5793,5045,5636,5503,5642,5680,4881,2371,1856,5491,5422,5497,5780,5315,5743,5787,5661,5824,5315,5919,5768,5705,3824,4441,4843,5365,5743,5353,5491,4944,4611,4919,5076,5157,4673,5013,5025,4874,5095,4850,4994,4591,4371
Bulgaria,-,-,-,-,-,-,-,-,-,-,-,-,2768,3042,2995,3956,3878,3573,4238,4183,3644,3307,1892,2142,2346,3010,3268,3644,3573,4074,4300,3956,4105,3307,4074,3479,3902,2064,3730,3855,4003,4168,4332,3980,4723,5075,4199,4035,4785,4293,5223,4543,3073,4512,4887,4691,5035,4770,4527,4723,2948,3034,4762,4676,5059,5067,4926,4996,4817,5043,4762,4887,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3339,258,4480,4723,4293,4613,4699,4598,4785,4324,4386,4293,2252,4504,4574,4817,4715,4910,4684,4566,4449,4652,4363,4480,4621,1173,4910,5184,5231,5035,4629,4621,4973,4793,4942,4707,4566,3800,4566,4989,4793,5059,5075,4918,4558,4707,4973,4699,3956,281,1415,4089,4879,5153,4801,4668,5192,4809,4801,4723,4293,2830,4762,4887,4809,4879,4965,4738,4942,4629,4441,4316,4371,4074,3456,2142,2682,3472,3112,2971,3096,3089,2963,2651,2784,3808,2666,3839,3651,3753,4121,3831,500,281,2658,4355,3769,4910,4121,5121,5067,5309,5278,4754,5411,5098,3902,4934,3542,3198,2494,4042,4089,5020,5215,4676,4910,4269,4308,3949,4121,4723,5059,4910,4848,4754,4684,4347,4277,3753,4551,4433,4089,367,188,3753,4566,4590,4535,4504,4433,2518,2588,-,-
Canada,66319,58863,62719,55747,59732,59770,64428,66137,63233,63816,63589,66228,66304,59997,64814,60549,66742,62772,65578,64224,62296,65442,65086,67166,68807,63627,66893,61426,60345,64443,68436,67869,65570,65048,63241,68035,67695,61971,66697,56965,63415,62356,64179,64897,60761,64141,63097,64458,65018,60352,65759,54983,54409,60670,66009,67468,64632,62409,63687,64572,65079,59097,65797,59702,62969,63748,67990,67105,61963,62160,61577,67642,68217,60141,60693,59679,61388,62462,64096,59891,57146,59657,58870,64232,70693,63741,70327,56888,65162,64185,68650,69645,56915,61762,68477,71776,71036,61534,66805,62175,66477,69151,72542,72172,67924,62625,64295,70877,69185,61911,69465,60310,58099,60142,63138,66468,64768,62985,61501,67013,64598,63422,64266,61354,60303,60624,65843,67002,62523,63258,65862,69056,68046,60455,65147,58627,55205,64982,63786,67762,62983,60635,63226,64575,64681,62578,59251,56732,63460,67204,66143,66818,56528,58285,62714,64321,67569,59122,63014,57089,59497,61702,62897,67719,59707,58148,57937,63023,66119,59019,64758,62940,55549,59813,68322,68417,58663,54528,59668,66196,68631,59474,68718,61801,66051,64755,68666,70006,65819,64611,63940,66075,67285,58687,65387,48753,51982,63077,69276,68898,65497,62433,63734,64727,80427,72838,81557,65573,71904,78912,81663,84726,74590,75775,74048,81572,81116,73095,77224,55694,60398,61567,63987,59861,70922,74625,74030,72959,71322,65093,73740,61544,60800,73111,78294,78616,68788,70455,76892,76965,77696,69392,75985,66808,68145,70659,82777,80960,75001,74314,76678,84179,83437,72976,80320,69621,73490,79852,82195,84323,76680,75857,77730,86413,80544,77374,78912,57166,67674,83830,86021,85497,76607,82626,83812,85813,87294,74851,82099,65159,65643,77484,82283,85502,79664,84113,86873,87412,86058,80253
Chile,6376,5761,6278,5715,5852,5738,6247,5996,5609,5768,5738,5860,7190,6498,7053,6445,6566,6460,7045,6772,6323,6506,6483,6582,7402,6696,7281,6635,6772,6665,7250,6969,6506,6703,6673,6787,7380,6673,7243,6604,6749,6612,7228,6931,6460,6688,6642,6749,7570,6749,6855,7015,7463,6620,7494,6726,6969,7547,7159,7494,7448,6878,7524,7220,7258,6179,6848,6323,5556,6908,6452,6270,7562,7060,7638,6232,6300,7304,6901,6718,6209,6787,6597,6939,6677,6096,6580,6743,6367,5973,7063,6986,6007,6452,5821,6014,6331,5905,2270,3140,4927,5953,6139,6961,6747,6654,6177,6692,6887,5727,6537,6009,6439,5824,6485,6356,5968,4955,5109,5705,5612,5086,5963,5478,6304,6321,6620,5092,5741,6879,6215,6391,6468,6190,6017,5456,6386,6359,6572,6309,6486,5777,5631,6692,6777,6090,6931,6467,6702,6116,6547,6556,6199,5963,5421,6035,6641,6283,6616,6090,6545,6455,6550,5835,6363,6117,5816,7155,7126,6587,6353,5919,6187,6675,5983,7189,6767,6603,6091,6668,6925,6577,6267,5434,6647,6695,6665,6868,6594,6449,6503,6595,6900,5989,7317,7015,5743,6178,6491,6940,6425,6420,6694,6998,7285,6563,7127,7223,8009,7735,6786,7833,7218,7465,7156,7843,7707,7256,7374,5582,6424,4204,3222,3796,5588,6944,5597,6299,5946,6130,7043,5559,5172,6148,6062,7229,6482,6499,4818,5931,6600,6458,7057,5554,4049,2827,3034,4658,5321,6842,6326,6385,6710,5905,6169,6054,7147,6069,6699,7551,7676,7300,7178,5424,6899,6416,7464,7681,6097,7616,8239,7713,7888,6733,6280,7473,7965,7108,6555,7011,7166,8013,8793,8132,8056,8227,8148,8209,7952,6413
China,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,164230,128213,125370,127809,125732,130563,129624,127825,133333,129255,133008,133380,145285,139277,130447,141975,135849,137303,132424,140598,143075,142526,140208,140905,143845,146271,137786,145442,146169,146169,142242,144629,143142,143741,149731,149606,153730,156124,140814,153000,150355,161359,160679,158720,158722,154645,157545,159766,168027,224589,209801,239766,206898,226845,205743,204898,213519,198862,219225,196418,202152,199437,195219,222633,223983,234335,230804,243900,247032,235687,244650,227857,247504,250454,232599,260366,253802,264664,265386,264816,265584,262805,252539,274690,279418,276772,263315,271176,270091,282506,262234,270777,273062,265849,271533,278362,286899,293068,277532,283625,277355,288115,271396,266903,267124,271874,278910,284737,296669,298751,262449,282332,280586,286575,279365,302381,263935,290522,262670,282865,312059,323823,280106,289747,315438,306940,290536,289914,296385,310462,293090,300969,338492,329626,297726,315884,346177,302422,348976,354404,321535,327878,333134,334603,381672,341363,319337,356956,354836,353781,340803,346986,354733,348229,326520,352626,383164,365882,330475,394692,363192,385023,373724,366221,362412,381008,340150,388782,349164,392510,354526,398845,400797,392216,357771,373852,389274,380434,400473,423110,440995,427464,379962,396729,436278,417849,403080,411340,426051,423597,449555,442102,454745,424744,403858,413348,437364,473061,505317,478972,457166,491042,430041,445241,400248,448279,435231,486686,414800,424510,415183,421789,449698,421166,399323,418418,450688,430102,433314,441954,435124,461347,385815,398396,413574,409405,437017,459197,467917,430033,429758,509060,434562,504283,505083,444228,509977,455632,483167,434889,481142,481757,423616,492275,452305,476903,471349,442767,486370,456804,456830,478568,478113,453791,411777,509223,478156,473999,488164,475537,494122,472007,485265,499219,-,-,-
Chinese Taipei,25148,21355,25701,23033,27359,24638,25607,27336,29287,27197,28046,27788,28870,25951,26202,25818,30713,30254,30020,31753,25914,31493,33051,36448,31359,32580,33699,30850,35743,30101,31381,35070,33593,35551,32907,33187,32802,30668,35280,35594,36175,31549,29844,32782,35716,37039,36939,34558,32903,32077,34432,32569,38718,36543,34406,31520,28869,32637,34599,32983,34255,32523,29542,30128,36109,34599,35237,32246,33110,33274,32442,33273,33386,33481,29089,27789,34529,32155,32957,29756,24933,30027,29273,30897,32304,31215,32170,32054,35816,33136,35637,32909,33596,28191,27850,29725,31034,29966,29205,32084,34701,33524,31815,28706,25101,30846,26663,28840,32140,29977,28236,25481,29765,29334,29272,17769,28387,29890,29060,23896,26475,29456,32319,30161,29309,26418,29737,33649,31532,32595,31684,31593,32712,31312,29979,27537,29400,25478,30933,27651,24600,26612,30630,32670,32004,30139,30341,26865,29645,25626,30266,32469,30814,28909,26932,26260,28637,27236,27468,28045,33626,32017,27997,29222,28217,30759,26889,30160,29329,30576,28071,27027,31272,32076,31130,30607,29350,25466,27852,31573,31129,28136,27953,23938,30919,29198,29217,34469,30787,25970,26744,29386,32906,29161,26926,28619,31391,31096,31725,31246,32356,28870,31122,30159,32272,29607,28707,29705,33118,32929,33563,31916,24330,26020,28971,28385,32675,26466,26802,24531,28651,26656,24022,22467,24179,23831,24802,23013,23852,23039,26838,27769,28493,29027,30455,30801,28563,25714,27010,30337,29919,25737,24636,26950,32816,31764,32048,31004,30142,27260,22164,27016,27084,28411,27806,26908,30859,27681,29844,29105,29129,27310,23931,25473,27491,28587,27375,25562,30432,28771,29387,27686,25695,23455,26801,28554,28909,28148,26574,26650,28280,28876,29946,30783,28134,22360,25186,26991,28372,26732
Colombia,8500,7429,8084,8782,9257,7829,7766,8704,9142,9335,8248,8522,8953,7351,8435,7961,8262,7781,8654,9379,8864,9057,9427,9595,8614,8638,8387,8111,8344,8684,9366,8777,9049,9108,9567,10065,9065,8473,9823,8818,8524,7185,8407,8115,8565,6954,7296,6811,7653,6781,7674,8062,8990,7695,7555,7316,7490,8318,8389,7864,6677,5595,7037,7269,6066,7804,8608,8728,8715,8381,9401,9982,8677,7778,7986,7681,8363,8312,8281,8258,7981,8297,7894,7628,8002,7096,7462,8504,8256,8053,8563,8526,7927,8878,8325,8837,8571,7759,8472,7489,8751,8353,8590,8459,8845,8100,7000,8825,8988,8118,9094,8576,8951,8384,8872,9076,8847,9420,8757,9735,8516,8586,8361,8258,8764,8878,8358,8100,8880,8010,8480,8928,8066,7955,7989,8511,8283,8446,8697,7217,7085,7989,7526,7899,12543,12515,13639,12903,11739,12099,13480,13535,13050,12418,11197,12802,11002,10804,12372,11582,9197,9096,9833,7684,8240,8702,8618,8936,8345,6985,8484,8759,5673,2758,5332,2341,4981,2273,2325,2649,465,548,129,-,-,429,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Costa Rica,343,253,158,208,0,135,302,254,273,323,281,171,2,5,248,248,353,341,220,75,311,397,385,95,11,210,517,408,269,8,505,324,191,335,516,465,213,0,0,113,511,498,213,446,272,483,452,321,294,375,440,519,530,530,10,372,531,537,465,430,399,399,546,519,538,563,511,245,321,502,449,458,335,376,417,431,3044,275,379,245,500,489,251,354,0,0,0,0,0,291,398,390,387,443,380,424,250,397,430,464,410,295,409,414,267,389,0,0,354,203,0,0,342,86,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Croatia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3221,3034,3753,2776,2893,3323,3526,3479,3433,3495,3620,3550,3292,3089,3206,2807,1900,2158,3753,3777,3745,2870,3863,3823,3519,3112,3636,3456,3221,2823,3941,3612,3651,3839,3683,3503,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1603,1024,2017,2119,1978,2705,2455,1845,2119,1087,837,946,586,1830,2416,2666,2393,2424,2979,3010,2252,1877,1423,430,141,1986,2698,2299,2103,3347,3042,2275,2565,3135,3972,1556,704,2518,2275,3378,2807,2752,2635,2299,3315,2932,3167,2346,391,712,3159,3276,2995,2807,2909,3456,3417,3206,2580,156,540,751,250,930,2658,3167,3237,2533,3057,3065,2588,211,219,2299,2283,2197,2158,2463,2330,2393,2244,876,297,55,102,1791,2182,2572,2299,2479,2385,2228,2291,242,321,55,78,55,1431,2377,2612,2713,2713,2244,2314,219,235,63,94,164,55,1853,2322,2518,2752,2268,2275,2205,305,133,149,39,313,1900,2064,2502,2322,2346,2346,2346,2322,2565,2119,2142,2252,2455,2322,2393,2455,2400,2494,2189,2518,-,-
