reporterCd,reporterLabel,partnerCd,partnerLabel,productCd,productLabel,2002 (USD Thousand),2003 (USD Thousand),2004 (USD Thousand),2005 (USD Thousand),2006 (USD Thousand),2007 (USD Thousand),2008 (USD Thousand),2009 (USD Thousand),2010 (USD Thousand),2011 (USD Thousand),2012 (USD Thousand),2013 (USD Thousand),2014 (USD Thousand),2015 (USD Thousand),2016 (USD Thousand),2017 (USD Thousand),2018 (USD Thousand),2019 (USD Thousand),2020 (USD Thousand),2021 (USD Thousand),2022 (USD Thousand),2023 (USD Thousand),2024 (USD Thousand),2025 (USD Thousand)
251,France,012,Algeria,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,2,0,0,0,0,0,0,0,4,143,0,0,0,0,0,0,0,58,0,2,0,0,0
251,France,024,Angola,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,031,Azerbaijan,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,036,Australia,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,070,Bosnia and Herzegovina,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
251,France,100,Bulgaria,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
251,France,120,Cameroon,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,124,Canada,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
251,France,148,Chad,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,156,China,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,3,0,25,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0
251,France,170,Colombia,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,178,Congo,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
251,France,180,"Congo, Democratic Republic of the",2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,192,Cuba,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,258,French Polynesia,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,266,Gabon,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",4,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,300,Greece,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,0,0,0,39,33,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,344,"Hong Kong, China",2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,352,Iceland,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
251,France,364,"Iran, Islamic Republic of",2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,372,Ireland,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,381,Italy,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",25,9,8,25,7,0,0,255,574,41,0,0,0,1,2,0,0,0,0,1,0,4,0,0
251,France,384,Côte d'Ivoire,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
251,France,392,Japan,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,7,0,0,0,1,0,0,0,0
251,France,410,"Korea, Republic of",2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0
251,France,422,Lebanon,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,440,Lithuania,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,0,0,76,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,442,Luxembourg,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,1,0,1,1,52,101,0,0,0,0,1,0,1,1,1,0,0,0,0
251,France,458,Malaysia,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,504,Morocco,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",21,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
251,France,540,New Caledonia,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
251,France,562,Niger,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
251,France,566,Nigeria,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,95,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
251,France,616,Poland,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,0,388,1357,1266,598,0,0,1,0,0,0,0,0,0,0,0,0,0
251,France,620,Portugal,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,9,0,129,83,154,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,634,Qatar,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0
251,France,642,Romania,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,0,91,656,1168,262,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,682,Saudi Arabia,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
251,France,686,Senegal,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,688,Serbia,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,699,India,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,702,Singapore,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,703,Slovakia,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,0,16,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,705,Slovenia,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,0,0,0,59,97,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,710,South Africa,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,724,Spain,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,3,0,12,3,1,287,41425,1090,460,0,0,0,18,135,131,5,57,9,53,0,0,13
251,France,729,Sudan,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,757,Switzerland,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,36,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
251,France,760,Syrian Arab Republic,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,764,Thailand,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,780,Trinidad and Tobago,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,784,United Arab Emirates,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,2
251,France,788,Tunisia,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,792,Türkiye,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,804,Ukraine,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,818,Egypt,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,834,"Tanzania, United Republic of",2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,854,Burkina Faso,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
251,France,862,"Venezuela, Bolivarian Republic of",2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,891,Serbia and Montenegro,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,France,899,Area Nes,2709,"Petroleum oils and oils obtained from bituminous minerals, crude",0,0,0,0,0,0,0,0,0,0,43199,0,0,0,0,0,0,0,0,0,0,0,0,0
